SampleID,Cancer,Sample Code,Sample Type,EXTEND Scores
TCGA.TT.A6YN.01A.12R.A35L.07,PCPG,01,tumor,0.240987267
TCGA.TT.A6YO.01A.11R.A35L.07,PCPG,01,tumor,0.132541708
TCGA.TT.A6YP.01A.21R.A35L.07,PCPG,01,tumor,0.157054827
TCGA.W2.A7H5.01B.11R.A35L.07,PCPG,01,tumor,0.329149844
TCGA.W2.A7H7.01A.11R.A35L.07,PCPG,01,tumor,0.149780724
TCGA.W2.A7HA.01B.11R.A35L.07,PCPG,01,tumor,0.281373976
TCGA.W2.A7HB.01A.11R.A35L.07,PCPG,01,tumor,0.262103871
TCGA.W2.A7HC.01A.11R.A35L.07,PCPG,01,tumor,0.220851939
TCGA.W2.A7HD.01A.11R.A35L.07,PCPG,01,tumor,0.227476663
TCGA.W2.A7HE.01A.11R.A35L.07,PCPG,01,tumor,0.12791727
TCGA.W2.A7HF.01A.11R.A35L.07,PCPG,01,tumor,0.203429935
TCGA.W2.A7HH.01A.11R.A35L.07,PCPG,01,tumor,0.201759276
TCGA.W2.A7UY.01A.11R.A35L.07,PCPG,01,tumor,0.133376161
TCGA.WB.A80K.01A.11R.A35L.07,PCPG,01,tumor,0.146678943
TCGA.WB.A80L.01A.11R.A35L.07,PCPG,01,tumor,0.20162224
TCGA.WB.A80M.01A.11R.A35L.07,PCPG,01,tumor,0.240255327
TCGA.WB.A80N.01A.11R.A35L.07,PCPG,01,tumor,0.150461383
TCGA.WB.A80O.01A.11R.A35L.07,PCPG,01,tumor,0.15418205
TCGA.WB.A80P.01A.11R.A35L.07,PCPG,01,tumor,0.242291534
TCGA.WB.A80Q.01A.11R.A35L.07,PCPG,01,tumor,0.217257594
TCGA.WB.A80V.01A.12R.A35L.07,PCPG,01,tumor,0.240499279
TCGA.WB.A80Y.01A.11R.A35L.07,PCPG,01,tumor,0.281150912
TCGA.WB.A814.01A.11R.A35L.07,PCPG,01,tumor,0.11439591
TCGA.WB.A815.01A.11R.A35L.07,PCPG,01,tumor,0.165968032
TCGA.WB.A816.01A.11R.A35L.07,PCPG,01,tumor,0.096845032
TCGA.WB.A817.01A.11R.A35L.07,PCPG,01,tumor,0.132875043
TCGA.WB.A818.01A.11R.A35L.07,PCPG,01,tumor,0.202430584
TCGA.WB.A819.01A.11R.A35L.07,PCPG,01,tumor,0.205002545
TCGA.WB.A81A.01A.11R.A35L.07,PCPG,01,tumor,0.223303681
TCGA.WB.A81D.01A.11R.A35L.07,PCPG,01,tumor,0.205330018
TCGA.WB.A81E.01A.11R.A35L.07,PCPG,01,tumor,0.268659189
TCGA.WB.A81F.01A.11R.A35L.07,PCPG,01,tumor,0.2003172
TCGA.WB.A81G.01A.11R.A35L.07,PCPG,01,tumor,0.198480129
TCGA.WB.A81H.01A.11R.A35L.07,PCPG,01,tumor,0.144632863
TCGA.WB.A81I.01A.11R.A35L.07,PCPG,01,tumor,0.214934173
TCGA.WB.A81J.01A.11R.A35L.07,PCPG,01,tumor,0.181224175
TCGA.WB.A81K.01A.11R.A35L.07,PCPG,01,tumor,0.186557556
TCGA.WB.A81M.01A.11R.A35L.07,PCPG,01,tumor,0.218145424
TCGA.WB.A81N.01A.11R.A35L.07,PCPG,01,tumor,0.158242879
TCGA.WB.A81P.01A.11R.A35L.07,PCPG,01,tumor,0.208665208
TCGA.WB.A81Q.01A.11R.A35L.07,PCPG,01,tumor,0.275850168
TCGA.WB.A81R.01A.11R.A35L.07,PCPG,01,tumor,0.220660294
TCGA.WB.A81S.01A.11R.A35L.07,PCPG,01,tumor,0.178276155
TCGA.WB.A81T.01A.11R.A35L.07,PCPG,01,tumor,0.205877664
TCGA.WB.A81V.01A.11R.A35L.07,PCPG,01,tumor,0.187176968
TCGA.WB.A81W.01A.11R.A35L.07,PCPG,01,tumor,0.360590611
TCGA.WB.A821.01A.11R.A35L.07,PCPG,01,tumor,0.227537104
TCGA.WB.A822.01A.11R.A35L.07,PCPG,01,tumor,0.141714991
TCGA.XG.A823.01A.11R.A35L.07,PCPG,01,tumor,0.106748852
TCGA.CH.5761.11A.01R.1580.07,PRAD,11,normal,0.236295111
TCGA.CH.5767.11B.01R.1789.07,PRAD,11,normal,0.259029346
TCGA.CH.5768.11A.01R.1580.07,PRAD,11,normal,0.219874066
TCGA.CH.5769.11A.01R.1580.07,PRAD,11,normal,0.406886904
TCGA.EJ.7115.11A.01R.2118.07,PRAD,11,normal,0.208913785
TCGA.EJ.7123.11A.01R.1965.07,PRAD,11,normal,0.101651316
TCGA.EJ.7125.11A.01R.1965.07,PRAD,11,normal,0.235998516
TCGA.EJ.7314.11A.01R.2118.07,PRAD,11,normal,0.241623522
TCGA.EJ.7315.11A.01R.2118.07,PRAD,11,normal,0.175567481
TCGA.EJ.7317.11A.01R.2118.07,PRAD,11,normal,0.240223338
TCGA.EJ.7321.11A.01R.2263.07,PRAD,11,normal,0.209372148
TCGA.EJ.7327.11A.01R.2118.07,PRAD,11,normal,0.312124519
TCGA.EJ.7328.11A.01R.2118.07,PRAD,11,normal,0.147656048
TCGA.EJ.7330.11A.01R.2118.07,PRAD,11,normal,0.149044494
TCGA.EJ.7331.11A.01R.2118.07,PRAD,11,normal,0.229635605
TCGA.EJ.7781.11A.01R.2118.07,PRAD,11,normal,0.163540143
TCGA.EJ.7782.11A.01R.2118.07,PRAD,11,normal,0.164923726
TCGA.EJ.7783.11A.01R.2118.07,PRAD,11,normal,0.131779207
TCGA.EJ.7784.11A.01R.2118.07,PRAD,11,normal,0.256958177
TCGA.EJ.7785.11A.01R.2118.07,PRAD,11,normal,0.16974256
TCGA.EJ.7786.11A.01R.2118.07,PRAD,11,normal,0.12981568
TCGA.EJ.7789.11A.01R.2118.07,PRAD,11,normal,0.162781357
TCGA.EJ.7792.11A.01R.2118.07,PRAD,11,normal,0.158083465
TCGA.EJ.7793.11A.01R.2263.07,PRAD,11,normal,0.20010048
TCGA.EJ.7794.11A.01R.2118.07,PRAD,11,normal,0.184890859
TCGA.EJ.7797.11A.01R.2263.07,PRAD,11,normal,0.223905852
TCGA.EJ.A8FO.11A.11R.A36G.07,PRAD,11,normal,0.178288431
TCGA.G9.6333.11A.01R.1965.07,PRAD,11,normal,0.166998991
TCGA.G9.6342.11A.02R.1965.07,PRAD,11,normal,0.207048443
TCGA.G9.6348.11A.01R.1789.07,PRAD,11,normal,0.141308603
TCGA.G9.6351.11A.01R.1965.07,PRAD,11,normal,0.182523723
TCGA.G9.6356.11A.01R.1789.07,PRAD,11,normal,0.224698103
TCGA.G9.6362.11A.01R.1789.07,PRAD,11,normal,0.29197343
TCGA.G9.6363.11A.01R.1789.07,PRAD,11,normal,0.309091912
TCGA.G9.6365.11A.01R.1789.07,PRAD,11,normal,0.161323848
TCGA.G9.6384.11A.01R.1858.07,PRAD,11,normal,0.153765578
TCGA.G9.6496.11A.01R.1789.07,PRAD,11,normal,0.144736855
TCGA.G9.6499.11A.02R.1965.07,PRAD,11,normal,0.209093858
TCGA.HC.7211.11A.01R.2118.07,PRAD,11,normal,0.102900498
TCGA.HC.7737.11A.02R.2118.07,PRAD,11,normal,0.102010369
TCGA.HC.7738.11A.01R.2118.07,PRAD,11,normal,0.092798675
TCGA.HC.7740.11A.01R.2118.07,PRAD,11,normal,0.098183018
TCGA.HC.7742.11A.01R.2118.07,PRAD,11,normal,0.152541025
TCGA.HC.7745.11A.01R.2118.07,PRAD,11,normal,0.104548393
TCGA.HC.7747.11A.01R.2118.07,PRAD,11,normal,0.096805212
TCGA.HC.7752.11A.01R.2118.07,PRAD,11,normal,0.180867551
TCGA.HC.7819.11A.01R.2118.07,PRAD,11,normal,0.202700849
TCGA.HC.8258.11A.01R.2263.07,PRAD,11,normal,0.087088765
TCGA.HC.8260.11A.01R.2263.07,PRAD,11,normal,0.210878687
TCGA.HC.8262.11A.01R.2263.07,PRAD,11,normal,0.214039228
TCGA.J4.A83J.11A.11R.A36G.07,PRAD,11,normal,0.202963982
TCGA.2A.A8VL.01A.21R.A37L.07,PRAD,01,tumor,0.229305199
TCGA.2A.A8VO.01A.11R.A37L.07,PRAD,01,tumor,0.320122328
TCGA.2A.A8VT.01A.11R.A37L.07,PRAD,01,tumor,0.314147982
TCGA.2A.A8VV.01A.11R.A37L.07,PRAD,01,tumor,0.312189508
TCGA.2A.A8VX.01A.11R.A37L.07,PRAD,01,tumor,0.44198652
TCGA.2A.A8W1.01A.11R.A37L.07,PRAD,01,tumor,0.414252181
TCGA.2A.A8W3.01A.11R.A37L.07,PRAD,01,tumor,0.339871178
TCGA.2A.AAYF.01A.11R.A41O.07,PRAD,01,tumor,0.318043169
TCGA.2A.AAYO.01A.11R.A41O.07,PRAD,01,tumor,0.304715929
TCGA.2A.AAYU.01A.11R.A41O.07,PRAD,01,tumor,0.307669296
TCGA.4L.AA1F.01A.11R.A41O.07,PRAD,01,tumor,0.219519084
TCGA.CH.5737.01A.11R.1580.07,PRAD,01,tumor,0.229431278
TCGA.CH.5738.01A.11R.1580.07,PRAD,01,tumor,0.279161265
TCGA.CH.5739.01A.11R.1580.07,PRAD,01,tumor,0.331851619
TCGA.CH.5740.01A.11R.1580.07,PRAD,01,tumor,0.324327572
TCGA.CH.5741.01A.11R.1580.07,PRAD,01,tumor,0.322552393
TCGA.CH.5743.01A.21R.1580.07,PRAD,01,tumor,0.195795692
TCGA.CH.5744.01A.11R.1580.07,PRAD,01,tumor,0.316720234
TCGA.CH.5745.01A.11R.1580.07,PRAD,01,tumor,0.269818431
TCGA.CH.5746.01A.11R.1580.07,PRAD,01,tumor,0.35599227
TCGA.CH.5748.01A.11R.1580.07,PRAD,01,tumor,0.371808712
TCGA.CH.5750.01A.11R.1580.07,PRAD,01,tumor,0.375648596
TCGA.CH.5751.01A.11R.1580.07,PRAD,01,tumor,0.47248792
TCGA.CH.5752.01A.11R.1580.07,PRAD,01,tumor,0.393282831
TCGA.CH.5753.01A.11R.1580.07,PRAD,01,tumor,0.398782845
TCGA.CH.5754.01A.11R.1580.07,PRAD,01,tumor,0.379346175
TCGA.CH.5761.01A.11R.1580.07,PRAD,01,tumor,0.390887074
TCGA.CH.5762.01A.11R.1580.07,PRAD,01,tumor,0.296486986
TCGA.CH.5763.01A.11R.1580.07,PRAD,01,tumor,0.245685235
TCGA.CH.5764.01A.21R.1580.07,PRAD,01,tumor,0.308727419
TCGA.CH.5765.01A.11R.1580.07,PRAD,01,tumor,0.376312726
TCGA.CH.5766.01A.11R.1580.07,PRAD,01,tumor,0.337415315
TCGA.CH.5767.01A.11R.1789.07,PRAD,01,tumor,0.287510097
TCGA.CH.5768.01A.11R.1580.07,PRAD,01,tumor,0.390490675
TCGA.CH.5769.01A.11R.1580.07,PRAD,01,tumor,0.418248671
TCGA.CH.5771.01A.21R.1580.07,PRAD,01,tumor,0.154304258
TCGA.CH.5772.01A.11R.1580.07,PRAD,01,tumor,0.352897269
TCGA.CH.5788.01A.11R.1580.07,PRAD,01,tumor,0.505715671
TCGA.CH.5789.01A.11R.1580.07,PRAD,01,tumor,0.168026941
TCGA.CH.5790.01A.11R.1580.07,PRAD,01,tumor,0.314736926
TCGA.CH.5791.01A.11R.1580.07,PRAD,01,tumor,0.293639233
TCGA.CH.5792.01A.11R.1580.07,PRAD,01,tumor,0.251542113
TCGA.CH.5794.01A.11R.1580.07,PRAD,01,tumor,0.339046362
TCGA.EJ.5494.01A.01R.1580.07,PRAD,01,tumor,0.206726743
TCGA.EJ.5495.01A.01R.1580.07,PRAD,01,tumor,0.234324901
TCGA.EJ.5496.01A.01R.1580.07,PRAD,01,tumor,0.293033683
TCGA.EJ.5497.01A.02R.1580.07,PRAD,01,tumor,0.247071092
TCGA.EJ.5498.01A.01R.1580.07,PRAD,01,tumor,0.17789419
TCGA.EJ.5499.01A.01R.1580.07,PRAD,01,tumor,0.315676486
TCGA.EJ.5501.01A.01R.1580.07,PRAD,01,tumor,0.287105005
TCGA.EJ.5502.01A.01R.1580.07,PRAD,01,tumor,0.254956968
TCGA.EJ.5503.01A.01R.1580.07,PRAD,01,tumor,0.216375889
TCGA.EJ.5504.01A.01R.1580.07,PRAD,01,tumor,0.259435664
TCGA.EJ.5505.01A.01R.1580.07,PRAD,01,tumor,0.263336704
TCGA.EJ.5506.01A.01R.1580.07,PRAD,01,tumor,0.260263537
TCGA.EJ.5507.01A.01R.1580.07,PRAD,01,tumor,0.287785454
TCGA.EJ.5508.01A.02R.1580.07,PRAD,01,tumor,0.267225789
TCGA.EJ.5509.01A.01R.1580.07,PRAD,01,tumor,0.250951792
TCGA.EJ.5510.01A.01R.1580.07,PRAD,01,tumor,0.155936126
TCGA.EJ.5511.01A.01R.1580.07,PRAD,01,tumor,0.293531585
TCGA.EJ.5512.01A.01R.1580.07,PRAD,01,tumor,0.27532812
TCGA.EJ.5514.01A.01R.1580.07,PRAD,01,tumor,0.340945591
TCGA.EJ.5515.01A.01R.1580.07,PRAD,01,tumor,0.270512834
TCGA.EJ.5516.01A.01R.1580.07,PRAD,01,tumor,0.199950432
TCGA.EJ.5517.01A.01R.1580.07,PRAD,01,tumor,0.253584951
TCGA.EJ.5518.01A.01R.1580.07,PRAD,01,tumor,0.280858242
TCGA.EJ.5519.01A.01R.1580.07,PRAD,01,tumor,0.270197425
TCGA.EJ.5521.01A.01R.1580.07,PRAD,01,tumor,0.253149673
TCGA.EJ.5522.01A.01R.1580.07,PRAD,01,tumor,0.24475518
TCGA.EJ.5524.01A.01R.1580.07,PRAD,01,tumor,0.29832947
TCGA.EJ.5525.01A.01R.1580.07,PRAD,01,tumor,0.44328146
TCGA.EJ.5526.01A.01R.1580.07,PRAD,01,tumor,0.287774136
TCGA.EJ.5527.01A.01R.1580.07,PRAD,01,tumor,0.245420284
TCGA.EJ.5530.01A.01R.1580.07,PRAD,01,tumor,0.31780359
TCGA.EJ.5531.01A.01R.1580.07,PRAD,01,tumor,0.271416394
TCGA.EJ.5532.01A.01R.1580.07,PRAD,01,tumor,0.303582331
TCGA.EJ.5542.01A.01R.1580.07,PRAD,01,tumor,0.308866206
TCGA.EJ.7115.01A.11R.2118.07,PRAD,01,tumor,0.265379131
TCGA.EJ.7123.01A.11R.1965.07,PRAD,01,tumor,0.321448368
TCGA.EJ.7125.01A.11R.1965.07,PRAD,01,tumor,0.325326363
TCGA.EJ.7218.01B.11R.A32O.07,PRAD,01,tumor,0.334118024
TCGA.EJ.7314.01A.31R.2118.07,PRAD,01,tumor,0.266614591
TCGA.EJ.7315.01A.31R.2118.07,PRAD,01,tumor,0.297801752
TCGA.EJ.7317.01A.31R.2118.07,PRAD,01,tumor,0.234621761
TCGA.EJ.7318.01B.11R.A32O.07,PRAD,01,tumor,0.265297695
TCGA.EJ.7321.01A.31R.2263.07,PRAD,01,tumor,0.340476878
TCGA.EJ.7325.01B.11R.A32O.07,PRAD,01,tumor,0.307556466
TCGA.EJ.7327.01A.11R.2118.07,PRAD,01,tumor,0.324598639
TCGA.EJ.7328.01A.31R.2118.07,PRAD,01,tumor,0.301173492
TCGA.EJ.7330.01A.11R.2118.07,PRAD,01,tumor,0.266446367
TCGA.EJ.7331.01A.11R.2118.07,PRAD,01,tumor,0.237084305
TCGA.EJ.7781.01A.11R.2118.07,PRAD,01,tumor,0.328324794
TCGA.EJ.7782.01A.11R.2118.07,PRAD,01,tumor,0.257418852
TCGA.EJ.7783.01A.11R.2118.07,PRAD,01,tumor,0.27969795
TCGA.EJ.7784.01A.11R.2118.07,PRAD,01,tumor,0.412027567
TCGA.EJ.7785.01A.11R.2118.07,PRAD,01,tumor,0.274968076
TCGA.EJ.7786.01A.11R.2118.07,PRAD,01,tumor,0.264133136
TCGA.EJ.7788.01A.11R.2118.07,PRAD,01,tumor,0.387841233
TCGA.EJ.7789.01A.11R.2118.07,PRAD,01,tumor,0.429652731
TCGA.EJ.7791.01A.11R.2118.07,PRAD,01,tumor,0.214732774
TCGA.EJ.7792.01A.11R.2118.07,PRAD,01,tumor,0.237415218
TCGA.EJ.7793.01A.31R.2263.07,PRAD,01,tumor,0.210499793
TCGA.EJ.7794.01A.11R.2118.07,PRAD,01,tumor,0.202739528
TCGA.EJ.7797.01A.11R.2263.07,PRAD,01,tumor,0.287138277
TCGA.EJ.8468.01A.21R.2403.07,PRAD,01,tumor,0.152654309
TCGA.EJ.8469.01A.11R.2403.07,PRAD,01,tumor,0.398256343
TCGA.EJ.8470.01A.11R.2403.07,PRAD,01,tumor,0.28360668
TCGA.EJ.8472.01A.11R.2403.07,PRAD,01,tumor,0.42229824
TCGA.EJ.8474.01A.11R.2403.07,PRAD,01,tumor,0.301827802
TCGA.EJ.A46B.01A.31R.A250.07,PRAD,01,tumor,0.290609431
TCGA.EJ.A46D.01A.21R.A32Y.07,PRAD,01,tumor,0.236437471
TCGA.EJ.A46E.01A.31R.A250.07,PRAD,01,tumor,0.259421434
TCGA.EJ.A46F.01A.31R.A250.07,PRAD,01,tumor,0.391588121
TCGA.EJ.A46G.01A.31R.A26U.07,PRAD,01,tumor,0.379660768
TCGA.EJ.A46H.01A.31R.A26U.07,PRAD,01,tumor,0.149935285
TCGA.EJ.A46I.01A.12R.A26U.07,PRAD,01,tumor,0.238281723
TCGA.EJ.A65B.01A.12R.A30B.07,PRAD,01,tumor,0.215636384
TCGA.EJ.A65D.01A.11R.A30B.07,PRAD,01,tumor,0.494521741
TCGA.EJ.A65E.01A.11R.A29R.07,PRAD,01,tumor,0.344824109
TCGA.EJ.A65F.01A.21R.A311.07,PRAD,01,tumor,0.283955606
TCGA.EJ.A65G.01A.21R.A29R.07,PRAD,01,tumor,0.3317271
TCGA.EJ.A65J.01A.11R.A311.07,PRAD,01,tumor,0.2922761
TCGA.EJ.A65M.01A.11R.A29R.07,PRAD,01,tumor,0.27342508
TCGA.EJ.A6RA.01A.11R.A33R.07,PRAD,01,tumor,0.256495731
TCGA.EJ.A6RC.01A.11R.A32O.07,PRAD,01,tumor,0.239231121
TCGA.EJ.A7NF.01A.11R.A33R.07,PRAD,01,tumor,0.336341241
TCGA.EJ.A7NG.01A.31R.A33R.07,PRAD,01,tumor,0.243217822
TCGA.EJ.A7NH.01A.12R.A33R.07,PRAD,01,tumor,0.313010655
TCGA.EJ.A7NJ.01A.22R.A352.07,PRAD,01,tumor,0.193890878
TCGA.EJ.A7NK.01A.12R.A352.07,PRAD,01,tumor,0.247455177
TCGA.EJ.A7NM.01A.21R.A33R.07,PRAD,01,tumor,0.314178642
TCGA.EJ.A7NN.01A.11R.A33R.07,PRAD,01,tumor,0.310927671
TCGA.EJ.A8FN.01A.11R.A352.07,PRAD,01,tumor,0.288615341
TCGA.EJ.A8FO.01A.21R.A36G.07,PRAD,01,tumor,0.255104794
TCGA.EJ.A8FP.01A.21R.A36G.07,PRAD,01,tumor,0.167560698
TCGA.EJ.A8FS.01A.11R.A352.07,PRAD,01,tumor,0.356775078
TCGA.EJ.A8FU.01A.11R.A36G.07,PRAD,01,tumor,0.227344484
TCGA.EJ.AB20.01A.12R.A41O.07,PRAD,01,tumor,0.170221694
TCGA.EJ.AB27.01A.11R.A41O.07,PRAD,01,tumor,0.260034706
TCGA.FC.7708.01A.11R.2118.07,PRAD,01,tumor,0.182393759
TCGA.FC.7961.01A.11R.A29R.07,PRAD,01,tumor,0.264801133
TCGA.FC.A4JI.01A.11R.A250.07,PRAD,01,tumor,0.521136511
TCGA.FC.A5OB.01A.11R.A29R.07,PRAD,01,tumor,0.298399476
TCGA.FC.A66V.01A.21R.A30B.07,PRAD,01,tumor,0.246120132
TCGA.FC.A6HD.01A.11R.A31N.07,PRAD,01,tumor,0.462636839
TCGA.FC.A8O0.01A.41R.A37L.07,PRAD,01,tumor,0.189954474
TCGA.G9.6329.01A.13R.1965.07,PRAD,01,tumor,0.148129444
TCGA.G9.6332.01A.11R.1789.07,PRAD,01,tumor,0.30965384
TCGA.G9.6333.01A.12R.1965.07,PRAD,01,tumor,0.181068534
TCGA.G9.6336.01A.11R.1789.07,PRAD,01,tumor,0.169768264
TCGA.G9.6338.01A.12R.1965.07,PRAD,01,tumor,0.215659272
TCGA.G9.6339.01A.12R.A311.07,PRAD,01,tumor,0.290582804
TCGA.G9.6342.01A.11R.1965.07,PRAD,01,tumor,0.268234871
TCGA.G9.6343.01A.21R.1965.07,PRAD,01,tumor,0.228814716
TCGA.G9.6347.01A.11R.A31N.07,PRAD,01,tumor,0.179926594
TCGA.G9.6348.01A.11R.1789.07,PRAD,01,tumor,0.24241857
TCGA.G9.6351.01A.21R.1965.07,PRAD,01,tumor,0.241406898
TCGA.G9.6353.01A.11R.1965.07,PRAD,01,tumor,0.243578582
TCGA.G9.6354.01A.11R.A311.07,PRAD,01,tumor,0.283907975
TCGA.G9.6356.01A.11R.1789.07,PRAD,01,tumor,0.215326002
TCGA.G9.6361.01A.21R.1965.07,PRAD,01,tumor,0.272218365
TCGA.G9.6362.01A.11R.1789.07,PRAD,01,tumor,0.260180554
TCGA.G9.6363.01A.21R.1789.07,PRAD,01,tumor,0.266027468
TCGA.G9.6364.01A.21R.1789.07,PRAD,01,tumor,0.235192175
TCGA.G9.6365.01A.11R.1789.07,PRAD,01,tumor,0.248670511
TCGA.G9.6366.01A.11R.2118.07,PRAD,01,tumor,0.223654294
TCGA.G9.6367.01A.11R.1789.07,PRAD,01,tumor,0.158467554
TCGA.G9.6369.01A.21R.1965.07,PRAD,01,tumor,0.202207421
TCGA.G9.6370.01A.11R.1789.07,PRAD,01,tumor,0.148374583
TCGA.G9.6371.01A.11R.1789.07,PRAD,01,tumor,0.283242757
TCGA.G9.6373.01A.11R.1789.07,PRAD,01,tumor,0.212569148
TCGA.G9.6377.01A.11R.1965.07,PRAD,01,tumor,0.25843118
TCGA.G9.6378.01A.11R.1789.07,PRAD,01,tumor,0.251274912
TCGA.G9.6379.01A.11R.A31N.07,PRAD,01,tumor,0.211618778
TCGA.G9.6384.01A.11R.1789.07,PRAD,01,tumor,0.187609632
TCGA.G9.6385.01A.11R.1789.07,PRAD,01,tumor,0.28532371
TCGA.G9.6494.01A.11R.1789.07,PRAD,01,tumor,0.261417083
TCGA.G9.6496.01A.11R.1789.07,PRAD,01,tumor,0.241356987
TCGA.G9.6498.01A.12R.A311.07,PRAD,01,tumor,0.236895213
TCGA.G9.6499.01A.12R.1965.07,PRAD,01,tumor,0.299760283
TCGA.G9.7509.01A.11R.A41O.07,PRAD,01,tumor,0.270365353
TCGA.G9.7510.01A.11R.2263.07,PRAD,01,tumor,0.217002872
TCGA.G9.7519.01A.11R.2263.07,PRAD,01,tumor,0.267928583
TCGA.G9.7521.01A.11R.2263.07,PRAD,01,tumor,0.28067447
TCGA.G9.7522.01A.11R.2263.07,PRAD,01,tumor,0.154675658
TCGA.G9.7523.01A.11R.2263.07,PRAD,01,tumor,0.174556499
TCGA.G9.7525.01A.31R.2263.07,PRAD,01,tumor,0.291191953
TCGA.G9.A9S0.01A.11R.A41O.07,PRAD,01,tumor,0.407604703
TCGA.G9.A9S4.01A.11R.A41O.07,PRAD,01,tumor,0.418668434
TCGA.G9.A9S7.01A.11R.A41O.07,PRAD,01,tumor,0.344689345
TCGA.H9.7775.01A.11R.2118.07,PRAD,01,tumor,0.293042403
TCGA.H9.A6BX.01A.31R.A311.07,PRAD,01,tumor,0.251956644
TCGA.H9.A6BY.01A.11R.A30B.07,PRAD,01,tumor,0.398463283
TCGA.HC.7075.01A.11R.1965.07,PRAD,01,tumor,0.344923676
TCGA.HC.7077.01A.11R.1965.07,PRAD,01,tumor,0.376838966
TCGA.HC.7078.01A.11R.2118.07,PRAD,01,tumor,0.309453672
TCGA.HC.7079.01A.11R.1965.07,PRAD,01,tumor,0.253381131
TCGA.HC.7080.01A.11R.1965.07,PRAD,01,tumor,0.327137796
TCGA.HC.7081.01A.11R.1965.07,PRAD,01,tumor,0.212468673
TCGA.HC.7209.01A.11R.2118.07,PRAD,01,tumor,0.273678814
TCGA.HC.7210.01A.11R.2118.07,PRAD,01,tumor,0.145413002
TCGA.HC.7211.01A.11R.2118.07,PRAD,01,tumor,0.323958393
TCGA.HC.7212.01A.11R.2118.07,PRAD,01,tumor,0.356138285
TCGA.HC.7213.01A.11R.2118.07,PRAD,01,tumor,0.395091898
TCGA.HC.7230.01A.11R.2118.07,PRAD,01,tumor,0.384847152
TCGA.HC.7231.01A.11R.2118.07,PRAD,01,tumor,0.219080423
TCGA.HC.7232.01A.11R.2118.07,PRAD,01,tumor,0.202497566
TCGA.HC.7233.01A.11R.2118.07,PRAD,01,tumor,0.313683601
TCGA.HC.7736.01A.11R.2118.07,PRAD,01,tumor,0.292467404
TCGA.HC.7737.01A.11R.2118.07,PRAD,01,tumor,0.238376844
TCGA.HC.7738.01A.11R.2118.07,PRAD,01,tumor,0.348843253
TCGA.HC.7740.01A.11R.2118.07,PRAD,01,tumor,0.226036457
TCGA.HC.7742.01A.11R.2118.07,PRAD,01,tumor,0.195868862
TCGA.HC.7744.01A.11R.2118.07,PRAD,01,tumor,0.393992981
TCGA.HC.7745.01A.11R.2118.07,PRAD,01,tumor,0.260334147
TCGA.HC.7747.01A.11R.2118.07,PRAD,01,tumor,0.258912854
TCGA.HC.7748.01A.11R.2118.07,PRAD,01,tumor,0.230938232
TCGA.HC.7749.01A.11R.2118.07,PRAD,01,tumor,0.262634389
TCGA.HC.7750.01A.11R.2118.07,PRAD,01,tumor,0.27616385
TCGA.HC.7752.01A.11R.2118.07,PRAD,01,tumor,0.338601709
TCGA.HC.7817.01B.11R.A29R.07,PRAD,01,tumor,0.260018327
TCGA.HC.7818.01A.11R.2118.07,PRAD,01,tumor,0.252612303
TCGA.HC.7819.01A.11R.2118.07,PRAD,01,tumor,0.343394791
TCGA.HC.7820.01A.11R.2118.07,PRAD,01,tumor,0.297368105
TCGA.HC.7821.01A.12R.2118.07,PRAD,01,tumor,0.206140667
TCGA.HC.8213.01A.11R.A29R.07,PRAD,01,tumor,0.347281688
TCGA.HC.8216.01A.11R.A29R.07,PRAD,01,tumor,0.269631265
TCGA.HC.8256.01A.11R.2263.07,PRAD,01,tumor,0.323049247
TCGA.HC.8257.01A.11R.2263.07,PRAD,01,tumor,0.316092982
TCGA.HC.8258.01A.11R.2263.07,PRAD,01,tumor,0.172548894
TCGA.HC.8260.01A.11R.2263.07,PRAD,01,tumor,0.272089758
TCGA.HC.8261.01A.11R.2263.07,PRAD,01,tumor,0.28650936
TCGA.HC.8262.01A.11R.2263.07,PRAD,01,tumor,0.337338319
TCGA.HC.8264.01B.11R.2403.07,PRAD,01,tumor,0.300110633
TCGA.HC.8265.01A.11R.2263.07,PRAD,01,tumor,0.317867242
TCGA.HC.8266.01A.11R.2263.07,PRAD,01,tumor,0.26867743
TCGA.HC.A48F.01A.11R.A250.07,PRAD,01,tumor,0.311786443
TCGA.HC.A4ZV.01A.11R.A26U.07,PRAD,01,tumor,0.358743961
TCGA.HC.A631.01A.11R.A29R.07,PRAD,01,tumor,0.343651128
TCGA.HC.A632.01A.11R.A29R.07,PRAD,01,tumor,0.339775091
TCGA.HC.A6AL.01A.11R.A30B.07,PRAD,01,tumor,0.302068596
TCGA.HC.A6AN.01A.11R.A30B.07,PRAD,01,tumor,0.289583086
TCGA.HC.A6AO.01A.11R.A30B.07,PRAD,01,tumor,0.329381977
TCGA.HC.A6AP.01A.11R.A30B.07,PRAD,01,tumor,0.267562302
TCGA.HC.A6AQ.01A.11R.A30B.07,PRAD,01,tumor,0.305382292
TCGA.HC.A6AS.01A.11R.A30B.07,PRAD,01,tumor,0.236026837
TCGA.HC.A6HX.01A.11R.A31N.07,PRAD,01,tumor,0.226776576
TCGA.HC.A6HY.01A.11R.A31N.07,PRAD,01,tumor,0.315285295
TCGA.HC.A76W.01A.11R.A33R.07,PRAD,01,tumor,0.267484322
